,Unnamed: 0,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Approx Gpu,Model_x,Benchmark_x,Model_y,Benchmark_y,Cpu percentile,Gpu percentile,Weight percentile,Ram percentile,Size percentile,Pixels,Pixel percentile,Price percentile
582,1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i3 6100U,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.08,795.99,UHD Graphics 750,Core i3 6100U,51.7,UHD Graphics 750,6.81,0.08957345971563982,0.6327014218009479,0.4981042654028436,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.2890995260663507
583,610,MSI,Laptop MSI,Gaming,17.3,Full HD 1920x1080,Core i7 6820HK,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,4.14,2199.0,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9706161137440757,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9075829383886256
584,658,Asus,ROG G701VI,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,32.0,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.8,2799.0,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.966824644549763,0.9919431279620854,0.928909952606635,1920,0.5857819905213271,0.9739336492890994
585,913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,32.0,256GB SSD +  256GB SSD,Nvidia GeForce GTX 980M,Windows 10,3.58,1279.0,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9587677725118483,0.9919431279620854,0.928909952606635,1920,0.5857819905213271,0.6232227488151658
586,1061,MSI,GT72S Dominator,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,1545.64,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9639810426540285,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.7450236966824645
587,1081,Asus,ROG G701VO,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,64.0,1TB SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58,3975.0,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9587677725118483,1.0,0.928909952606635,1920,0.5857819905213271,0.9981042654028436
588,1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6820HK,16.0,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,2749.99,UHD Graphics 750,Core i7 6820HK,69.7,UHD Graphics 750,6.81,0.9843601895734596,0.6327014218009479,0.9976303317535544,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9696682464454977
589,974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,Full HD 1920x1080,Core i5 6300U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1535.0,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7417061611374407
590,1019,HP,EliteBook 840,Notebook,14.0,1366x768,Core i5 6300U,4.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.48,1099.99,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.2,0.11137440758293839,0.25687203791469193,1366,0.12132701421800947,0.5218009478672986
591,1038,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Core i5 6300U,8.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.09,1046.44,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.5018957345971564,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.47582938388625595
592,1052,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Core i5 6300U,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,2.09,1062.95,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.5018957345971564,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.4890995260663507
593,1206,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Core i5 6300U,8.0,256GB SSD,Intel HD Graphics 520,Linux,1.23,1099.0,UHD Graphics 750,Core i5 6300U,52.8,UHD Graphics 750,6.81,0.0995260663507109,0.6327014218009479,0.06587677725118483,0.514218009478673,0.10236966824644549,3200,0.9895734597156398,0.5146919431279621
594,954,HP,Omen 17-W006na,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i5 6300HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,Windows 10,2.75,1399.0,UHD Graphics 750,Core i5 6300HQ,64.1,UHD Graphics 750,6.81,0.7573459715639811,0.6327014218009479,0.8843601895734596,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.6829383886255924
595,115,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.37,1399.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.15355450236966825,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.6829383886255924
596,141,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,4.0,1TB HDD,Nvidia GeForce 920MX,No OS,2.2,499.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.6189573459715639,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.07914691943127962
597,369,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,1.86,639.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.3492890995260664,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.17203791469194316
598,720,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,1TB HDD,Intel HD Graphics 620,Linux,1.98,726.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.418957345971564,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.23838862559241708
599,723,Lenovo,Thinkpad E470,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Nvidia GeForce 920MX,Windows 10,1.87,857.07,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.357345971563981,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.34218009478672984
600,889,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,4.0,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.18,912.5,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.5606635071090047,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.38957345971563984
601,1020,HP,ProBook 640,Notebook,14.0,Full HD 1920x1080,Core i5 7200U,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.95,1205.0,Radeon 540,Core i5 7200U,57.6,Radeon 540,9.83,0.38578199052132706,0.809004739336493,0.40568720379146916,0.11137440758293839,0.25687203791469193,1920,0.5857819905213271,0.5971563981042654
602,277,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,AMD Radeon 520,Linux,2.14,735.07,Radeon 540,Core i7 8550U,61.5,Radeon 540,9.83,0.6497630331753554,0.809004739336493,0.542654028436019,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.24265402843601894
603,461,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.36,979.0,Radeon 540,Core i7 8550U,61.5,Radeon 540,9.83,0.6497630331753554,0.809004739336493,0.7407582938388626,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.4322274881516588
604,1189,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,2.1,1159.0,Radeon 540,Core i7 8550U,61.5,Radeon 540,9.83,0.6497630331753554,0.809004739336493,0.5218009478672986,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.5578199052132702
605,105,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,1TB HDD,AMD Radeon 520,Linux,2.2,647.0,Radeon 540,Core i5 8250U,62.9,Radeon 540,9.83,0.7199052132701422,0.809004739336493,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.1753554502369668
606,197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600x900,Core i5 8250U,8.0,256GB SSD,Nvidia GeForce MX150,No OS,2.8,698.0,Radeon 540,Core i5 8250U,62.9,Radeon 540,9.83,0.7199052132701422,0.809004739336493,0.8990521327014218,0.514218009478673,0.928909952606635,1600,0.21327014218009477,0.21421800947867298
607,1234,Acer,E5 774G,Notebook,17.3,1600x900,Core i3 6006U,4.0,1TB HDD,Nvidia GeForce 940MX,Windows 10,3.3,598.0,Radeon 540,Core i3 6006U,49.0,Radeon 540,9.83,0.04644549763033176,0.809004739336493,0.9454976303317535,0.11137440758293839,0.928909952606635,1600,0.21327014218009477,0.13886255924170615
608,1013,HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Core i7 7500U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.48,2089.0,Radeon 540,Core i7 7500U,58.9,Radeon 540,9.83,0.5516587677725119,0.809004739336493,0.2,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.8938388625592417
609,177,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Core i3 7100U,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,489.0,Radeon 540,Core i3 7100U,53.3,Radeon 540,9.83,0.18672985781990523,0.809004739336493,0.43981042654028435,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.06729857819905213
610,981,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Core i3 7100U,4.0,500GB HDD,Intel HD Graphics 620,Windows 10,2.04,685.0,Radeon 540,Core i3 7100U,53.3,Radeon 540,9.83,0.18672985781990523,0.809004739336493,0.47156398104265407,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.20473933649289097
611,571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Core i5 7300HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,839.0,Radeon 540,Core i5 7300HQ,68.1,Radeon 540,9.83,0.823696682464455,0.809004739336493,0.8052132701421801,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3270142180094787
612,812,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Core i5 7300HQ,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,1749.0,Radeon 540,Core i5 7300HQ,68.1,Radeon 540,9.83,0.823696682464455,0.809004739336493,0.4895734597156398,0.514218009478673,0.5976303317535545,4,0.018957345971563982,0.8009478672985781
613,264,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 7700HQ,8.0,512GB SSD,Nvidia GeForce GTX 1050M,Windows 10,2.0,1699.0,Radeon 540,Core i7 7700HQ,69.2,Radeon 540,9.83,0.909478672985782,0.809004739336493,0.43981042654028435,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.7881516587677726
614,317,MSI,GE63VR 7RF,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.8,2099.0,Radeon 540,Core i7 7700HQ,69.2,Radeon 540,9.83,0.909478672985782,0.809004739336493,0.8990521327014218,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.8981042654028435
615,410,Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,256GB SSD,Nvidia GeForce GTX 1050,Linux,2.5,879.0,Radeon 540,Core i7 7700HQ,69.2,Radeon 540,9.83,0.909478672985782,0.809004739336493,0.8052132701421801,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.35687203791469196
616,411,MSI,GE73VR 7RF,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.8,2249.0,Radeon 540,Core i7 7700HQ,69.2,Radeon 540,9.83,0.909478672985782,0.809004739336493,0.8990521327014218,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9142180094786729
617,1207,Acer,Predator G9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.2,2599.0,Radeon 540,Core i7 7700HQ,69.2,Radeon 540,9.83,0.909478672985782,0.809004739336493,0.9734597156398104,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9597156398104265
618,842,Lenovo,Thinkpad T460,Notebook,14.0,Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.7,1186.0,Radeon 540,Core i5 6200U,53.0,Radeon 540,9.83,0.13696682464454976,0.809004739336493,0.2909952606635071,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.5706161137440758
619,990,Lenovo,ThinkPad T460,Notebook,14.0,1366x768,Core i5 6200U,4.0,508GB Hybrid,Intel HD Graphics 520,Windows 7,1.7,1002.0,Radeon 540,Core i5 6200U,53.0,Radeon 540,9.83,0.13696682464454976,0.809004739336493,0.2909952606635071,0.11137440758293839,0.25687203791469193,1366,0.12132701421800947,0.45592417061611373
620,1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,No OS,2.1,398.0,Radeon 540,Core i5 6200U,53.0,Radeon 540,9.83,0.13696682464454976,0.809004739336493,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.016113744075829384
621,715,Lenovo,ThinkPad P51s,Workstation,15.6,Full HD 1920x1080,Core i7 6500U,16.0,512GB SSD,Nvidia Quadro M520M,Windows 7,2.18,1855.0,Radeon 540,Core i7 6500U,55.6,Radeon 540,9.83,0.25118483412322273,0.809004739336493,0.5606635071090047,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.8369668246445499
622,1101,HP,ZBook 15u,Workstation,15.6,Full HD 1920x1080,Core i7 6500U,8.0,256GB SSD,AMD FirePro W4190M,Windows 7,1.9,1495.0,Radeon 540,Core i7 6500U,55.6,Radeon 540,9.83,0.25118483412322273,0.809004739336493,0.3744075829383886,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.7180094786729857
623,1254,HP,EliteBook 840,Ultrabook,14.0,2560x1440,Core i7 6500U,8.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.54,2198.19,Radeon 540,Core i7 6500U,55.6,Radeon 540,9.83,0.25118483412322273,0.809004739336493,0.22985781990521328,0.514218009478673,0.25687203791469193,2560,0.9682464454976304,0.9061611374407583
624,985,Dell,Latitude E7470,Ultrabook,14.0,Touchscreen 2560x1440,Core i7 6600U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.5,1962.98,Radeon 540,Core i7 6600U,54.7,Radeon 540,9.83,0.21753554502369668,0.809004739336493,0.21990521327014217,0.514218009478673,0.25687203791469193,2560,0.9682464454976304,0.8720379146919431
625,493,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Core i7 6820HQ,16.0,512GB SSD,Nvidia Quadro M620,Windows 10,2.17,2338.0,Radeon 540,Core i7 6820HQ,66.8,Radeon 540,9.83,0.804739336492891,0.809004739336493,0.5488151658767773,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.9298578199052133
626,790,Asus,Rog G752VS-BA171T,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.3,2350.0,Radeon 540,Core i7 6700HQ,65.9,Radeon 540,9.83,0.7810426540284361,0.809004739336493,0.976777251184834,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9327014218009478
627,155,Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,1366x768,Core i5 7200U,4.0,128GB SSD,Intel HD Graphics 620,Windows 10,1.9,498.0,GeForce 9400M,Core i5 7200U,57.6,GeForce 9400M,0.73,0.38578199052132706,0.030331753554502367,0.3744075829383886,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.07345971563981042
628,332,Acer,Aspire E5-575,Notebook,15.6,1366x768,Core i5 7200U,6.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.23,549.0,GeForce 9400M,Core i5 7200U,57.6,GeForce 9400M,0.73,0.38578199052132706,0.030331753554502367,0.6663507109004739,0.23507109004739338,0.5976303317535545,1366,0.12132701421800947,0.1042654028436019
629,750,Toshiba,Tecra X40-D-10G,Notebook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.25,1535.0,GeForce 9400M,Core i5 7200U,57.6,GeForce 9400M,0.73,0.38578199052132706,0.030331753554502367,0.07582938388625593,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.7417061611374407
630,757,Dell,Latitude 5480,Notebook,14.0,1366x768,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1126.71,GeForce 9400M,Core i5 7200U,57.6,GeForce 9400M,0.73,0.38578199052132706,0.030331753554502367,0.24834123222748816,0.514218009478673,0.25687203791469193,1366,0.12132701421800947,0.5336492890995261
631,823,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,AMD Radeon R5 M420,Windows 10,2.18,789.81,GeForce 9400M,Core i5 7200U,57.6,GeForce 9400M,0.73,0.38578199052132706,0.030331753554502367,0.5606635071090047,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.2853080568720379
632,833,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB Flash Storage,Intel HD Graphics 620,Windows 10,1.13,1875.0,GeForce 9400M,Core i5 7200U,57.6,GeForce 9400M,0.73,0.38578199052132706,0.030331753554502367,0.029383886255924172,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.8464454976303317
633,848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,128GB HDD,Intel HD Graphics 620,Windows 10,2.3,590.0,GeForce 9400M,Core i5 7200U,57.6,GeForce 9400M,0.73,0.38578199052132706,0.030331753554502367,0.7018957345971565,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.13554502369668245
634,79,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,128GB SSD +  1TB HDD,Intel UHD Graphics 620,Windows 10,2.02,855.0,GeForce 9400M,Core i7 8550U,61.5,GeForce 9400M,0.73,0.6497630331753554,0.030331753554502367,0.45971563981042657,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3412322274881517
635,220,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,AMD Radeon 530,Windows 10,1.4,931.88,GeForce 9400M,Core i7 8550U,61.5,GeForce 9400M,0.73,0.6497630331753554,0.030331753554502367,0.16824644549763032,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.3981042654028436
636,97,Acer,Spin 5,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.5,847.0,GeForce 9400M,Core i5 8250U,62.9,GeForce 9400M,0.73,0.7199052132701422,0.030331753554502367,0.21990521327014217,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.3350710900473933
637,144,Lenovo,ThinkPad E480,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,AMD Radeon RX 550,Windows 10,1.75,1116.02,GeForce 9400M,Core i5 8250U,62.9,GeForce 9400M,0.73,0.7199052132701422,0.030331753554502367,0.3061611374407583,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.5260663507109005
638,160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,1315.0,GeForce 9400M,Core i5 8250U,62.9,GeForce 9400M,0.73,0.7199052132701422,0.030331753554502367,0.01848341232227488,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.6445497630331753
639,199,HP,ProBook 470,Notebook,17.3,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.5,914.0,GeForce 9400M,Core i5 8250U,62.9,GeForce 9400M,0.73,0.7199052132701422,0.030331753554502367,0.8052132701421801,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.39052132701421804
640,226,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.74,899.0,GeForce 9400M,Core i5 8250U,62.9,GeForce 9400M,0.73,0.7199052132701422,0.030331753554502367,0.30284360189573456,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.3767772511848342
641,270,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,2.67,799.0,GeForce 9400M,Core i5 8250U,62.9,GeForce 9400M,0.73,0.7199052132701422,0.030331753554502367,0.8644549763033176,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.2947867298578199
642,543,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,AMD Radeon 530,Windows 10,2.2,797.41,GeForce 9400M,Core i5 8250U,62.9,GeForce 9400M,0.73,0.7199052132701422,0.030331753554502367,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.2900473933649289
643,745,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,1.55,659.0,GeForce 9400M,Core i5 8250U,62.9,GeForce 9400M,0.73,0.7199052132701422,0.030331753554502367,0.23412322274881517,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.1872037914691943
644,14,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Core i3 6006U,4.0,256GB SSD,AMD Radeon R5 M430,Windows 10,2.2,498.9,GeForce 9400M,Core i3 6006U,49.0,GeForce 9400M,0.73,0.04644549763033176,0.030331753554502367,0.6189573459715639,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.07488151658767772
645,620,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i3 6006U,4.0,1TB HDD,Intel HD Graphics 520,Linux,2.25,359.0,GeForce 9400M,Core i3 6006U,49.0,GeForce 9400M,0.73,0.04644549763033176,0.030331753554502367,0.6772511848341232,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.004739336492890996
646,106,HP,Envy 13-ad009n,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Nvidia GeForce MX150,Windows 10,1.38,1119.0,GeForce 9400M,Core i7 7500U,58.9,GeForce 9400M,0.73,0.5516587677725119,0.030331753554502367,0.15876777251184834,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.5298578199052133
647,240,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,16.0,256GB SSD,AMD Radeon R7 M445,Linux,2.36,899.0,GeForce 9400M,Core i7 7500U,58.9,GeForce 9400M,0.73,0.5516587677725119,0.030331753554502367,0.7407582938388626,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.3767772511848342
648,495,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Core i7 7500U,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.36,1798.0,GeForce 9400M,Core i7 7500U,58.9,GeForce 9400M,0.73,0.5516587677725119,0.030331753554502367,0.14360189573459714,0.8919431279620853,0.017061611374407582,1920,0.5857819905213271,0.814218009478673
649,637,Asus,ZenBook 3,Ultrabook,14.0,Full HD 1920x1080,Core i7 7500U,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1900.0,GeForce 9400M,Core i7 7500U,58.9,GeForce 9400M,0.73,0.5516587677725119,0.030331753554502367,0.01848341232227488,0.8919431279620853,0.25687203791469193,1920,0.5857819905213271,0.8597156398104265
650,748,Dell,Inspiron 7560,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,8.0,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.0,1207.0,GeForce 9400M,Core i7 7500U,58.9,GeForce 9400M,0.73,0.5516587677725119,0.030331753554502367,0.43981042654028435,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5981042654028436
651,903,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.17,1699.0,GeForce 9400M,Core i7 7500U,58.9,GeForce 9400M,0.73,0.5516587677725119,0.030331753554502367,0.035545023696682464,0.514218009478673,0.3350710900473933,1920,0.5857819905213271,0.7881516587677726
652,1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,1366x768,Core i7 7500U,8.0,2TB HDD,Intel HD Graphics 620,Windows 10,2.04,629.0,GeForce 9400M,Core i7 7500U,58.9,GeForce 9400M,0.73,0.5516587677725119,0.030331753554502367,0.47156398104265407,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.16208530805687205
653,123,Acer,Spin 3,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i3 7100U,6.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.1,479.0,GeForce 9400M,Core i3 7100U,53.3,GeForce 9400M,0.73,0.18672985781990523,0.030331753554502367,0.5218009478672986,0.23507109004739338,0.5976303317535545,1920,0.5857819905213271,0.06113744075829384
