https://www.newegg.com/pine-gray-asus-zenbook-um425qa-xh99-home-personal/p/N82E16834236057	ASUS ZenBook 14 Ultra-Slim Laptop 14" FHD Display, AMD Ryzen 9 5900HX CPU, AMD Radeon Graphics, 16GB RAM, 1TB PCIe SSD, NumberPad, Windows 11 Pro, Pine Grey, UM425QA-XH99	1,099.99
https://www.newegg.com/silver-hp-probook-430-g8-workstation/p/1TS-000D-0JG82	HP ProBook 430 G8 13.3" Rugged Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) - 8 GB RAM - 256 GB SSD - Pike Silver Plastic	849.99
https://www.newegg.com/lunar-gray-msi-creator-z16-a11uet-254-content-creation/p/N82E16834156072	MSI Laptop Creator Z16 A11UET-254 Intel Core i9 11th Gen 11900H (2.50GHz) 32GB Memory 2TB NVMe SSD NVIDIA GeForce RTX 3060 16" Touchscreen Win 10 Pro (Free upgrade to Win 11) X-Rite Calibrator Bundle	2,499.00
https://www.newegg.com/pike-silver-plastic-hp-probook-430-g8-28k79ut-aba-mainstream/p/1TS-000D-0EX19	HP Laptop ProBook 430 G8 28K79UT#ABA Intel Core i5 11th Gen 1135G7 (2.40 GHz) 8 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3" IPS 1920 x 1080 Windows 10 Pro 64-bit	699.99
https://www.newegg.com/top-cover-keyboard-deck-natural-silver-aluminum-with-a-sandblasted-finish-hp-pavilion-15-eh1010nr/p/N82E16834273079	HP Laptop Pavilion 15-eh1010nr AMD Ryzen 5 5000 Series 5500U (2.10GHz) 8GB Memory 512 GB PCIe SSD AMD Radeon Graphics 15.6" Touchscreen Windows 10 Home 64-bit	713.99
https://www.newegg.com/core-black-msi-creator-17-b11uh-238-creating-designing/p/N82E16834155975	MSI Laptop Creator 17 B11UH-238 Intel Core i7 11th Gen 11800H (2.30GHz) 32GB Memory 1 TB NVMe SSD NVIDIA GeForce RTX 3080 Laptop GPU 17.3" 4K / UHD Windows 10 Pro 64-bit	3,099.00
https://www.newegg.com/dark-ash-silver-hp-250-g8-4l1q8ut-aba-work-business/p/N82E16834273075	HP Laptop 250 G8 4L1Q8UT#ABA Intel Core i5 11th Gen 1135G7 (2.40GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6" Windows 10 Pro 64-bit	694.00
https://www.newegg.com/black-lenovo-thinkpad-e15-everyday-value/p/2WC-000J-013F6	Lenovo ThinkPad E15 Gen 2-ARE 20T8005EUS 15.6" Rugged Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 4500U Hexa-core (6 Core) 2.30 GHz - 8 GB RAM - 256 GB SSD - Black - AMD Chip - Windows 10 Pro	691.99
https://www.newegg.com/dark-ash-silver-hp-255-g8-work-business/p/1TS-000D-0K1Y7	HP Laptop 255 G8 (4L1R0UT#ABA) AMD Ryzen 5 5000 Series 5500U (2.10GHz) 16GB Memory 256 GB PCIe SSD AMD Radeon Graphics 15.6" Windows 10 Pro 64-bit	599.99
https://www.newegg.com/silver-hp-probook-450-g8-work-business/p/1TS-000D-0DAC4	HP ProBook 450 G8 15.6" Notebook - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) - 8 GB RAM - 256 GB SSD - English Keyboard	849.99
